web-scraper-order,web-scraper-start-url,Paginacja,Tytuł,Teksty
"1688744574-77","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-searchin.htm","""Searchin""","Gonna find her, gonna find her. 



Well searching. 

Yeah I'm gonna searching, 

searching every which a-way, yeh yeh. 

Oh lord I'm searching, 

my good lord, searching 

you know honey, 

searching every which away yeh yeh yeh. 

But I'm like that northwest Mountie. 

You know I'll bring her in some day. 



Gonna find her, gonna find her. 



Well Charlie Chan, Simon Smith, 

got nothing, child, on me. 

Sergeant Friday, Peter Gunn 

and ooo Alan B. 

No matter where she's hiding, 

she's gonna see me coming, 

I'm gonna walk right down that street 

like Bulldog Drummon. 



'Cos I been searching, 

well searching, 

oh my goodness, 

searching every which a-way. 

But I'm like that northwest Mountie. 

You know I'll bring her in some day. 



Gonna find her, gonna find her. 



Well Charlie Chan, Simon Smith, 

got nothing, child, on me. 

Sergeant Friday, Peter Gunn 

and ooo Alan B. 

No matter where she's hiding, 

she's gonna see me coming, 

I'm gonna walk right down that street 

like Bulldog Drummon. 



Aah searching, 

searching, oh my my goodness. 

Searching every which a-way. 

But I'm like that northwest Mountie. 

You know I'll bring her in some day. 



Gonna find her, gonna find her, 

yeh yeh lord, gonna find her, 

gonna find her."
"1688744577-78","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-sea-of-monsters.htm","""Sea Of Monsters""","Lyrics go here"
"1688744580-79","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-savoy-truffle.htm","""Savoy Truffle""","Creme tangerine and montelimar 

        a ginger sling with a pineapple heart 

        a coffee dessert yes you know it's good news 

        But you'll have to have them all pull out 

        after the Savoy truffle"
"1688744583-80","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-run-for-your-life.htm","""Run For Your Life""","Well I'd rather see you dead, little girl 

        than to be with another man 

        You better keep your head, little girl 

        or I won't know where I am"
"1688744586-81","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-roll-over-beethoven.htm","""Roll Over Beethoven""","Well gonna write a little letter 

        Gonna mail it to my local D.J. 

        It's a rockin' little record 

        I want my jockey to play 

        Roll over Beethoven 

        I gotta hear it again today"
"1688744589-82","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-rocky-raccoon.htm","""Rocky Raccoon""","Now somewhere in the black mountain hills of Dakota, 

        There lived a young boy named Rocky Raccoon(na) 

        And one day his woman ran off with another guy 

        Hit young Rocky in the eye 

        Rocky didn't like that he said I'm gonna get that boy 

        so one day he walked into town 

        Booked himself a room in the local saloon"
"1688744592-83","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-rock-and-roll-music.htm","""Rock And Roll Music""","Just let me hear some of that rock and roll music 

        Any old way you choose it 

        It's got a back beat, you can't lost it, 

        Any old time you use it 

        It's gotta be rock roll music 

        If you wanna dance with me 

        If you wanna dance with me"
"1688744595-84","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-riding-on-a-bus.htm","""Riding On A Bus""","Lyrics go here"
"1688744598-85","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-revolution-9.htm","""Revolution 9""","Number nine, number nine 

        number nine, number nine..."
"1688744601-86","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-revolution-1.htm","""Revolution 1""","You say you want a revolution 

        Well, you know 

        We all want to change the world 

        You tell me that it's evolution 

        Well, you know 

        We all want to change the world 

        But when you talk about destruction 

        Don't you know that you can count me out... in 

        Don't you know it's gonna be all right 

        Don't you know it's gonna be all right 

        Don't you know it's gonna be all right 

        Ah"
"1688744604-87","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-revolution.htm","""Revolution""","You say you want a revolution 

        Well, you know 

        We all want to change the world 

        You tell me that it's evolution 

        Well, you know 

        We all want to change the world 

        But when you talk about destruction 

        Don't you know that you can count me out 

        Don't you know it's gonna be all right 

        all right, all right"
"1688744607-88","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-real-love.htm","""Real Love""","All my little plans and schemes, 

lost like some forgotten dreams, 

seems that all I really was doing 

was waiting for you. 



Just like little girls and boys, 

playing with their little toys. 

Seems like all they really were doing 

was waiting for love. 



Don't need to be alone, 

no need to be alone. 

It's real love, it's real. 

Yes it's real love, it's real. 



From this moment on I know 

exactly where my life will go. 

Seems that all I really was doing 

was waiting for love. 



Don't need to be afraid, 

no need to be afraid. 

It's real love, it's real. 

Yes it's real love, it's real. 



Thought I'd been in love before, 

but in my heart, I wanted more. 

Seems like all I really was doing 

was waiting for you. 



Don't need to be alone, 

don't need to be alone. 

It's real love, it's real. 

It's real love, it's real. 

Yes it's real love, it's real. 

It's real love, it's real. 

Yes it's real love, it's real. 

It's real love, it's real. 

Yes it's real love, it's real. 

It's real love, it's real."
"1688744610-89","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-rain.htm","""Rain""","If the rain comes 

        they run and hide their heads 

        They might as well be dead 

        If the rain comes 

        If the rain comes"
"1688744613-90","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-polythene-pam.htm","""Polythene Pam""","Well you should see Polythene Pam 

        She's so good looking 

        But she looks like a man 

        Well, you should see her in drag 

        dressed in a polythene bag 

        Yes you should see Polythene Pam 

        Yeh, yeh, yeh"
"1688744616-91","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-please-please-me.htm","""Please Please Me""","Last night I said these words to my girl 

        I know you never even try, girl 

        Come on, come on, come on, come on 

        Please, please me, wo yeah, like I please you"
"1688744619-92","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-please-mister-postman.htm","""Please Mister Postman""","Oh yes, wait just a minute mister postman 

        Wait, wait mister postman 

        (Mister postman look and see) oh yeah 

        (If there's a letter in the bag for me) 

        Please mister postman 

        (I've been waiting a long long time)oh, yeah 

        (Since I heard from that gal of mine)"
"1688744622-93","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-piggies.htm","""Piggies""","Have you see the little piggies 

        crawling in the dirt 

        And for all the little piggies 

        Life is getting worse 

        Always having dirt 

        to play around in"
"1688744625-94","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-pepperland-laid-waste.htm","""Pepperland Laid Waste""","Lyrics go here"
"1688744628-95","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-pepperland.htm","""Pepperland""","Lyrics go here"
"1688744631-96","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-penny-lane.htm","""Penny Lane""","Penny Lane there is a barber showing photographs 

        of every head he's had the pleasure to know 

        And all the people that come and go stop to say hello 

        On the corner is a banker with a motor car 

        the little children laugh at him behind his back 

        And the banker never wears a ""mac"" in the pouring rain 

        Very strange"
"1688744634-97","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-paperback-writer.htm","""Paperback Writer""","Paperback writer 

        Dear Sir or Madam will you read my book 

        It took me years to write, will you take a look 

        based on a novel by a man named Lear 

        and I need a job 

        so I want to be a paperback writer 

        Paperback writer"
"1688744637-98","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-p-s-I-love-you.htm","""P.S. I Love You""","Treasure these few words 

        Till we're together 

        Keep all my love forever 

        P.S. I love you 

        you, you, you"
"1688744640-99","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-ooh-my-soul.htm","""Ooh! My Soul""","Lyrics go here"
"1688744643-100","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-ooh-my-arms.htm","""Ooh! My Arms""","Lyrics go here"
"1688744646-101","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-only-a-northern-song.htm","""Only A Northern Song""","If you're listening to this song 

        You may think the chords are going wrong 

        But they're not 

        He just wrote it like that"
"1688744649-102","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-one-after-909.htm","""One After 909""","My baby says she's traveling 

        on the one after 909 

        I said move over honey 

        I'm traveling on that line 

        I said move over once 

        Move over twice 

        Come on baby, don't be cold as ice 

        I said I'm traveling 

        on the one after 909"
"1688744652-103","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-old-brown-shoe.htm","""Old Brown Shoe""","I want a love that's right 

        Right is only half of what's wrong 

        I want a short-haired girl 

        who sometimes wears it twice as long 

        Now I'm stepping out this old brown shoe 

        Baby I'm in love with you 

        I'm so glad you came here 

        It won't be the same now, I'm telling you"
"1688744655-104","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-oh-darling.htm","""Oh! Darling""","Oh! darling, please believe me 

        I'll never do you no harm 

        Believe me when I tell you 

        I'll never do you no harm"
"1688744658-105","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-octopuss-garden.htm","""Octopus's Garden""","I'd like to be under the sea 

        In an octopus's garden in the shade 

        He'd let us in, knows where we've been 

        In his octopus's garden in the shade 

        I'd ask my friends to come and see 

        In an octopus's garden with me 

        I'd like to be under the sea 

        In an octopus's garden in the shade"
"1688744661-106","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-ob-la-di-ob-la-da.htm","""Ob-La-Di, Ob-La-Da""","Desmond has a barrow in the marketplace 

        Molly is the singer in a band 

        Desmond say to Molly, girl I like you face 

        And Molly says this as she takes him by the hand"
"1688744664-107","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-nowhere-man.htm","""Nowhere Man""","He's a real nowhere man 

        Sitting in his nowhere land 

        Making all his nowhere plans for nobody"
"1688744667-108","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-nothin-shakin.htm","""Nothin' Shakin'""","Lyrics go here"
"1688744670-109","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-not-guilty.htm","""Not Guilty""","Not guilty 

for getting in your way 

while you're trying to steal the day. 

Not guilty 

and I'm not here for the rest, 

I'm not trying to steal your vest. 



I am not trying to be smart, 

I only want what I can get. 

I'm really sorry for your ageing head. 

But like you heard me said: 

not guilty. 



No use handing me a writ 

while I'm trying to do my bit. 



I don't expect to take your heart. 

I only want what I can get. 

I'm really sorry that you're underfed. 

But like you heard me said: 

not guilty. 



Not guilty 

for looking like a freak, 

making friends with every Sikh. 

Not guilty 

for leading you astray 

on the road to Mandalay. 



I won't upset the apple cart. 

I only want what I can get. 

I'm really sorry that you've been misled. 

But like you heard me said: 

not guilty."
"1688744673-110","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-not-a-second-time.htm","""Not A Second Time""","You know you made me cry 

        I see no use in wondering why 

        I cry for you"
"1688744676-111","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-norwegian-wood-this-bird-has-flown.htm","""Norwegian Wood (This Bird Has Flown)""","I once had a girl 

        Or should I say she once had me 

        She showed me her room 

        Isn't it good Norwegian wood?"
"1688744679-112","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-no-reply.htm","""No Reply""","This happened once before 

        when I came to your door 

        No reply 

        They said it wasn't you 

        but I saw you peep through 

        your window"
"1688744682-113","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-my-bonnie.htm","""My Bonnie""","My Bonnie lies over the ocean, 

my Bonnie lies over the sea. 

My Bonnie lies over the ocean. 

Oh bring back my Bonnie to me. 



My Bonnie lies over the ocean, 

my Bonnie lies over the sea. 

Well my Bonnie lies over the ocean. 

Yeah bring back my Bonnie to me. 



Yeah bring back, ah bring back, 

oh bring back my Bonnie to me to me. 

Oh bring back, oh bring back, 

oh bring back my Bonnie to me. 



Well my Bonnie lies over the ocean, 

my Bonnie lies over the sea. 

Yeah my Bonnie lies over the ocean. 

Oh I said bring back my Bonnie to me. 



Yeah bring back, ah bring back, 

oh bring back my Bonnie to me to me. 

Oh bring back, ah bring back, 

oh bring back my Bonnie to me."
"1688744685-114","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-mr-moonlight.htm","""Mr. Moonlight""","Mr. Moonlight 

        You came to me 

        one summer night 

        And from your beam you made my dream 

        And from the world you sent my girl 

        And from above you sent us love 

        And now she in mine 

        I think you're fine 

        because we love you 

        Mr. Moonlight"
"1688744688-115","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-mother-natures-son.htm","""Mother Nature's Son""","Born a poor young country boy 

        Mother Nature's Son 

        All day long I'm sitting 

        singing songs for every one"
"1688744694-116","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-money-thats-what-i-want.htm","""Money (That's What I Want)""","The best things in life are free 

        But you can keep them for the birds and bees 

        Now give me money 

        That's what I want 

        That's what I want, yeah 

        That's what I want"
"1688744697-117","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-misery.htm","""Misery""","The world is treating me bad 

        Misery"
"1688744700-118","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-michelle.htm","""Michelle""","Michelle, ma belle 

        These are words that go together well 

        My Michelle"
"1688744703-119","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-memphis-tennessee.htm","""Memphis, Tennessee""","Lyrics go here"
"1688744706-120","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-medley-sea-of-time-and-sea-of-holes.htm","""Medley: Sea Of Time & Sea Of Holes""","Lyrics go here"
"1688744709-121","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-medley-rip-it-up-shake-rattle-and-roll-blue-suede-shoes.htm","""Medley: Rip It Up/Shake, Rattle, and Roll/Blue Suede Shoes""","Lyrics: 

I don't care if I spent my dough 

Tonight I'm gonna be one happy soul 



Gonna rock it up, 

gonna shake it up, 

gonna roll it up, 

have 'em ball tonight. 



Rattle and roll, 

I said shake rattle and roll, 

Well you never done nothing 

to save your doggone soul. 



Well get out of that kitchen 

and shake those pots and pans. 

I said get out of that kitchen 

and shake those pots and pans. 

I said to my soul: 

you're the devil in a frying pan. 



Well I said shake rattle and roll, 

I said shake rattle and roll, 

I said shake rattle and roll, 

I said shake rattle and roll. 

Well you never done nothing 

to save your doggone soul. 



You can knock me down, 

slap my face, 

slander my name 

all over the place. 

Do anything that you want to do, 

but oh oh honey, 

lay off of them shoes. 



Now don't you step 

on my blue suede shoes. 

Well you can do anything 

but lay off of them blue suede shoes. 



Ah go! 



You can burn my house, 

steal my car, 

drink my liquor 

from an old fruit jar. 

Do anything 

that you want to do, 

but ah ah honey, 

lay off of them shoes. 



And don't you step 

on my blue suede shoes, please. 

Well you can do anything 

but lay off of them blue suede shoes. 



Ah go, hit it, Carl [Perkins]! 



Well blue blue, 

blue suede shoes. 

Yeah blue blue, 

blue suede shoes. 

Babe blue blue, 

blue suede shoes. 

Yeah brown brown 

brown suede boots. 

Well do anything 

but lay off of them blue suede shoes."
"1688744712-122","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-medley-kansas-city-hey-hey-hey-hey.htm","""Medley--Kansas City--Hey, Hey, Hey, Hey""","Lyrics go here"
"1688744715-123","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-mean-mr-mustard.htm","""Mean Mr. Mustard""","Mean Mr. Mustard sleeps in the park 

        shaves in the dark, tries to save paper 

        Sleeps in a hole in the road 

        Saving up to buy him some clothes 

        Keeps a ten bob note up his nose 

        Such a mean old man 

        Such a mean old man"
"1688744718-124","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-maxwells-silver-hammer.htm","""Maxwell's Silver Hammer""","Joan was quizzical, studied pataphysical 

        Science in the home 

        Late nights all alone with her a test tube 

        Oh, oh, oh, oh 

        Maxwell Edison, majoring in medicine 

        Calls her on the phone 

        ""Can I take you out to the pictures Jo-o-o-oan?"" 

        But as she's getting ready to go 

        A knock comes on the door"
"1688744721-125","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-matchbox.htm","""Matchbox""","I said I'm sitting here watching 

        matchbox hole in my clothes 

        I said I'm sitting here wondering 

        matchbox hole in my clothes 

        I ain't got no matches 

        but I sure got a long way to go"
"1688744724-126","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-martha-my-dear.htm","""Martha My Dear""","Martha my dear 

        though I spend my days in conversation 

        please remember me 

        Martha my love don't forget me 

        Martha my dear"
"1688744727-127","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-march-of-the-meanies.htm","""March Of The Meanies""","Lyrics go here"
"1688744730-128","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-mailman-bring-me-no-more-blues.htm","""Mailman, Bring Me No More Blues""","She wrote me only one sad night, 

told me she's no longer mine. 

Sue sue mailman, that will do for sometime. 



Mailman, bring me no more blues. 

Mailman, bring me no more blues. 

One more heartache is all I can use. 



Mailman, bring me no more blues. 

Mailman, bring me no more blues..."
"1688744733-129","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-magical-mystery-tour.htm","""Magical Mystery Tour""","Roll up 

        Roll up for the mystery tour 

        Roll up 

        Roll up for the mystery tour 

        Roll up (and that's an invitation) 

        Roll up for the mystery tour 

        Roll up (to make a reservation) 

        Roll up for the mystery tour"
"1688744736-130","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-maggie-mae.htm","""Maggie Mae""","Oh, dirty Maggie Mae 

        they have taken her away 

        and she'll never walk 

        down Lime Street anymore"
"1688744739-131","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-lucy-in-the-sky-with-diamonds.htm","""Lucy In The Sky With Diamonds""","Picture yourself on a boat on a river 

        With tangerine trees and marmalade skies 

        Somebody calls you, you answer quite slowly 

        A girl with kaleidoscope eyes"
"1688744742-132","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-lucille.htm","""Lucille""","Lyrics go here"
"1688744745-133","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-lovely-rita.htm","""Lovely Rita""","Lovely Rita meter maid 

        nothing can come between us 

        When it gets dark I tow your heart away"
"1688744748-134","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-love-you-to.htm","""Love You To""","Each day just goes so fast 

        I turn around, it's past 

        You don't get time to hang a sign on me 

        Love me while you can 

        Before I'm a dead old man"
"1688744751-135","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-love-these-goon-shows.htm","""Love These Goon Shows!""","Lyrics go here"
"1688744754-136","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-love-me-do.htm","""Love Me Do""","Love, love me do 

        You know I love you 

        I'll always be true 

        so please, love me do 

        oh, love me do"
"1688744757-137","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-long-long-long.htm","""Long, Long, Long""","It's been long long long time 

        How could I ever have lost you 

        When I loved you"
"1688744760-138","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-long-tall-sally.htm","""Long Tall Sally""","I'm gonna tell Aunt Mary 'bout Uncle John 

        he said he had the misery but he got a lot of fun 

        Baby, yeah now baby 

        Woo baby, some fun tonight"
"1688744763-139","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-lonesome-tears-in-my-eyes.htm","""Lonesome Tears In My Eyes""","Lyrics go here"
"1688744766-140","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-little-child.htm","""Little Child""","Little child, little child 

        little child won't you dance with me 

        I'm so sad and lonely 

        Baby take a chance with me"
"1688744769-141","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-like-dreamers-do.htm","""Like Dreamers Do""","I I saw a girl in my dreams 

and so it seems 

that I will love her. 

Oh you, you are that girl 

in my dreams 

and so it seems 

that I will love you. 



And I waited for your kiss, 

waited for the bliss 

like dreamers do. 



And I I I I, 

oh I'll be there, yeah 

waiting for you you you you you. 



You, you came just one dream ago 

and now I know that I will love you. 

I knew when you first said hello 

that's how I know 

that I will love you. 



And I I I waited for your kiss, 

waited for the bliss 

like dreamers do. 



And I I I I, 

oh I'll be there, yeah, 

waiting for you you you you you. 



You, you came just one dream ago 

and now I know that I will love you. 

Oh I knew when you first said hello 

that's how I know 

that I will love you. 



And I waited for your kiss, 

waited for the bliss 

like dreamers do, 

oh like dreamers do, 

like dreamers do."
